id	posx	posy	h	type	mass	dx	dy
390	-0.378000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
391	-0.370000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
392	-0.362000	-0.006000	0.008000	0	0.064000	0.008000	0.008000
393	-0.490000	0.002000	0.008000	0	0.064000	0.008000	0.008000
394	-0.482000	0.002000	0.008000	0	0.064000	0.008000	0.008000
395	-0.474000	0.002000	0.008000	0	0.064000	0.008000	0.008000
396	-0.466000	0.002000	0.008000	0	0.064000	0.008000	0.008000
397	-0.458000	0.002000	0.008000	0	0.064000	0.008000	0.008000
398	-0.450000	0.002000	0.008000	0	0.064000	0.008000	0.008000
399	-0.442000	0.002000	0.008000	0	0.064000	0.008000	0.008000
400	-0.434000	0.002000	0.008000	0	0.064000	0.008000	0.008000
401	-0.426000	0.002000	0.008000	0	0.064000	0.008000	0.008000
402	-0.418000	0.002000	0.008000	0	0.064000	0.008000	0.008000
403	-0.410000	0.002000	0.008000	0	0.064000	0.008000	0.008000
404	-0.402000	0.002000	0.008000	0	0.064000	0.008000	0.008000
405	-0.394000	0.002000	0.008000	0	0.064000	0.008000	0.008000
406	-0.386000	0.002000	0.008000	0	0.064000	0.008000	0.008000
407	-0.378000	0.002000	0.008000	0	0.064000	0.008000	0.008000
408	-0.370000	0.002000	0.008000	0	0.064000	0.008000	0.008000
409	-0.362000	0.002000	0.008000	0	0.064000	0.008000	0.008000
410	-0.490000	0.010000	0.008000	0	0.064000	0.008000	0.008000
411	-0.482000	0.010000	0.008000	0	0.064000	0.008000	0.008000
412	-0.474000	0.010000	0.008000	0	0.064000	0.008000	0.008000
413	-0.466000	0.010000	0.008000	0	0.064000	0.008000	0.008000
414	-0.458000	0.010000	0.008000	0	0.064000	0.008000	0.008000
415	-0.450000	0.010000	0.008000	0	0.064000	0.008000	0.008000
416	-0.442000	0.010000	0.008000	0	0.064000	0.008000	0.008000
417	-0.434000	0.010000	0.008000	0	0.064000	0.008000	0.008000
418	-0.426000	0.010000	0.008000	0	0.064000	0.008000	0.008000
419	-0.418000	0.010000	0.008000	0	0.064000	0.008000	0.008000
420	-0.410000	0.010000	0.008000	0	0.064000	0.008000	0.008000
421	-0.402000	0.010000	0.008000	0	0.064000	0.008000	0.008000
422	-0.394000	0.010000	0.008000	0	0.064000	0.008000	0.008000
423	-0.386000	0.010000	0.008000	0	0.064000	0.008000	0.008000
424	-0.378000	0.010000	0.008000	0	0.064000	0.008000	0.008000
425	-0.370000	0.010000	0.008000	0	0.064000	0.008000	0.008000
426	-0.362000	0.010000	0.008000	0	0.064000	0.008000	0.008000
427	-0.490000	0.018000	0.008000	0	0.064000	0.008000	0.008000
428	-0.482000	0.018000	0.008000	0	0.064000	0.008000	0.008000
429	-0.474000	0.018000	0.008000	0	0.064000	0.008000	0.008000
430	-0.466000	0.018000	0.008000	0	0.064000	0.008000	0.008000
431	-0.458000	0.018000	0.008000	0	0.064000	0.008000	0.008000
432	-0.450000	0.018000	0.008000	0	0.064000	0.008000	0.008000
433	-0.442000	0.018000	0.008000	0	0.064000	0.008000	0.008000
434	-0.434000	0.018000	0.008000	0	0.064000	0.008000	0.008000
435	-0.426000	0.018000	0.008000	0	0.064000	0.008000	0.008000
436	-0.418000	0.018000	0.008000	0	0.064000	0.008000	0.008000
437	-0.410000	0.018000	0.008000	0	0.064000	0.008000	0.008000
438	-0.402000	0.018000	0.008000	0	0.064000	0.008000	0.008000
439	-0.394000	0.018000	0.008000	0	0.064000	0.008000	0.008000
440	-0.386000	0.018000	0.008000	0	0.064000	0.008000	0.008000
441	-0.378000	0.018000	0.008000	0	0.064000	0.008000	0.008000
442	-0.370000	0.018000	0.008000	0	0.064000	0.008000	0.008000
443	-0.362000	0.018000	0.008000	0	0.064000	0.008000	0.008000
444	-0.490000	0.026000	0.008000	0	0.064000	0.008000	0.008000
445	-0.482000	0.026000	0.008000	0	0.064000	0.008000	0.008000
446	-0.474000	0.026000	0.008000	0	0.064000	0.008000	0.008000
447	-0.466000	0.026000	0.008000	0	0.064000	0.008000	0.008000
448	-0.458000	0.026000	0.008000	0	0.064000	0.008000	0.008000
449	-0.450000	0.026000	0.008000	0	0.064000	0.008000	0.008000
450	-0.442000	0.026000	0.008000	0	0.064000	0.008000	0.008000
451	-0.434000	0.026000	0.008000	0	0.064000	0.008000	0.008000
452	-0.426000	0.026000	0.008000	0	0.064000	0.008000	0.008000
453	-0.418000	0.026000	0.008000	0	0.064000	0.008000	0.008000
454	-0.410000	0.026000	0.008000	0	0.064000	0.008000	0.008000
455	-0.402000	0.026000	0.008000	0	0.064000	0.008000	0.008000
456	-0.394000	0.026000	0.008000	0	0.064000	0.008000	0.008000
457	-0.386000	0.026000	0.008000	0	0.064000	0.008000	0.008000
458	-0.378000	0.026000	0.008000	0	0.064000	0.008000	0.008000
459	-0.370000	0.026000	0.008000	0	0.064000	0.008000	0.008000
460	-0.362000	0.026000	0.008000	0	0.064000	0.008000	0.008000
461	-0.490000	0.034000	0.008000	0	0.064000	0.008000	0.008000
462	-0.482000	0.034000	0.008000	0	0.064000	0.008000	0.008000
463	-0.474000	0.034000	0.008000	0	0.064000	0.008000	0.008000
464	-0.466000	0.034000	0.008000	0	0.064000	0.008000	0.008000
465	-0.458000	0.034000	0.008000	0	0.064000	0.008000	0.008000
466	-0.450000	0.034000	0.008000	0	0.064000	0.008000	0.008000
467	-0.442000	0.034000	0.008000	0	0.064000	0.008000	0.008000
468	-0.434000	0.034000	0.008000	0	0.064000	0.008000	0.008000
469	-0.426000	0.034000	0.008000	0	0.064000	0.008000	0.008000
470	-0.418000	0.034000	0.008000	0	0.064000	0.008000	0.008000
471	-0.410000	0.034000	0.008000	0	0.064000	0.008000	0.008000
472	-0.402000	0.034000	0.008000	0	0.064000	0.008000	0.008000
473	-0.394000	0.034000	0.008000	0	0.064000	0.008000	0.008000
474	-0.386000	0.034000	0.008000	0	0.064000	0.008000	0.008000
475	-0.378000	0.034000	0.008000	0	0.064000	0.008000	0.008000
476	-0.370000	0.034000	0.008000	0	0.064000	0.008000	0.008000
477	-0.362000	0.034000	0.008000	0	0.064000	0.008000	0.008000
478	-0.490000	0.042000	0.008000	0	0.064000	0.008000	0.008000
479	-0.482000	0.042000	0.008000	0	0.064000	0.008000	0.008000
480	-0.474000	0.042000	0.008000	0	0.064000	0.008000	0.008000
481	-0.466000	0.042000	0.008000	0	0.064000	0.008000	0.008000
482	-0.458000	0.042000	0.008000	0	0.064000	0.008000	0.008000
483	-0.450000	0.042000	0.008000	0	0.064000	0.008000	0.008000
484	-0.442000	0.042000	0.008000	0	0.064000	0.008000	0.008000
485	-0.434000	0.042000	0.008000	0	0.064000	0.008000	0.008000
486	-0.426000	0.042000	0.008000	0	0.064000	0.008000	0.008000
487	-0.418000	0.042000	0.008000	0	0.064000	0.008000	0.008000
488	-0.410000	0.042000	0.008000	0	0.064000	0.008000	0.008000
489	-0.402000	0.042000	0.008000	0	0.064000	0.008000	0.008000
490	-0.394000	0.042000	0.008000	0	0.064000	0.008000	0.008000
491	-0.386000	0.042000	0.008000	0	0.064000	0.008000	0.008000
492	-0.378000	0.042000	0.008000	0	0.064000	0.008000	0.008000
493	-0.370000	0.042000	0.008000	0	0.064000	0.008000	0.008000
494	-0.362000	0.042000	0.008000	0	0.064000	0.008000	0.008000
495	-0.490000	0.050000	0.008000	0	0.064000	0.008000	0.008000
496	-0.482000	0.050000	0.008000	0	0.064000	0.008000	0.008000
497	-0.474000	0.050000	0.008000	0	0.064000	0.008000	0.008000
498	-0.466000	0.050000	0.008000	0	0.064000	0.008000	0.008000
499	-0.458000	0.050000	0.008000	0	0.064000	0.008000	0.008000
500	-0.450000	0.050000	0.008000	0	0.064000	0.008000	0.008000
501	-0.442000	0.050000	0.008000	0	0.064000	0.008000	0.008000
502	-0.434000	0.050000	0.008000	0	0.064000	0.008000	0.008000
503	-0.426000	0.050000	0.008000	0	0.064000	0.008000	0.008000
504	-0.418000	0.050000	0.008000	0	0.064000	0.008000	0.008000
505	-0.410000	0.050000	0.008000	0	0.064000	0.008000	0.008000
506	-0.402000	0.050000	0.008000	0	0.064000	0.008000	0.008000
507	-0.394000	0.050000	0.008000	0	0.064000	0.008000	0.008000
508	-0.386000	0.050000	0.008000	0	0.064000	0.008000	0.008000
509	-0.378000	0.050000	0.008000	0	0.064000	0.008000	0.008000
510	-0.370000	0.050000	0.008000	0	0.064000	0.008000	0.008000
511	-0.362000	0.050000	0.008000	0	0.064000	0.008000	0.008000
512	-0.490000	0.058000	0.008000	0	0.064000	0.008000	0.008000
513	-0.482000	0.058000	0.008000	0	0.064000	0.008000	0.008000
514	-0.474000	0.058000	0.008000	0	0.064000	0.008000	0.008000
515	-0.466000	0.058000	0.008000	0	0.064000	0.008000	0.008000
516	-0.458000	0.058000	0.008000	0	0.064000	0.008000	0.008000
517	-0.450000	0.058000	0.008000	0	0.064000	0.008000	0.008000
518	-0.442000	0.058000	0.008000	0	0.064000	0.008000	0.008000
519	-0.434000	0.058000	0.008000	0	0.064000	0.008000	0.008000
520	-0.426000	0.058000	0.008000	0	0.064000	0.008000	0.008000
521	-0.418000	0.058000	0.008000	0	0.064000	0.008000	0.008000
522	-0.410000	0.058000	0.008000	0	0.064000	0.008000	0.008000
523	-0.402000	0.058000	0.008000	0	0.064000	0.008000	0.008000
524	-0.394000	0.058000	0.008000	0	0.064000	0.008000	0.008000
525	-0.386000	0.058000	0.008000	0	0.064000	0.008000	0.008000
526	-0.378000	0.058000	0.008000	0	0.064000	0.008000	0.008000
527	-0.370000	0.058000	0.008000	0	0.064000	0.008000	0.008000
528	-0.362000	0.058000	0.008000	0	0.064000	0.008000	0.008000
529	-0.490000	0.066000	0.008000	0	0.064000	0.008000	0.008000
530	-0.482000	0.066000	0.008000	0	0.064000	0.008000	0.008000
531	-0.474000	0.066000	0.008000	0	0.064000	0.008000	0.008000
532	-0.466000	0.066000	0.008000	0	0.064000	0.008000	0.008000
533	-0.458000	0.066000	0.008000	0	0.064000	0.008000	0.008000
534	-0.450000	0.066000	0.008000	0	0.064000	0.008000	0.008000
535	-0.442000	0.066000	0.008000	0	0.064000	0.008000	0.008000
536	-0.434000	0.066000	0.008000	0	0.064000	0.008000	0.008000
537	-0.426000	0.066000	0.008000	0	0.064000	0.008000	0.008000
538	-0.418000	0.066000	0.008000	0	0.064000	0.008000	0.008000
539	-0.410000	0.066000	0.008000	0	0.064000	0.008000	0.008000
540	-0.402000	0.066000	0.008000	0	0.064000	0.008000	0.008000
541	-0.394000	0.066000	0.008000	0	0.064000	0.008000	0.008000
542	-0.386000	0.066000	0.008000	0	0.064000	0.008000	0.008000
543	-0.378000	0.066000	0.008000	0	0.064000	0.008000	0.008000
544	-0.370000	0.066000	0.008000	0	0.064000	0.008000	0.008000
545	-0.362000	0.066000	0.008000	0	0.064000	0.008000	0.008000
