id	posx	posy	h	type	mass	dx	dy
390	-0.166667	-0.247475	0.002500	1	0.006250	0.002500	0.002500
391	-0.166667	-0.244949	0.002500	1	0.006250	0.002500	0.002500
392	-0.166667	-0.242424	0.002500	1	0.006250	0.002500	0.002500
393	-0.166667	-0.239899	0.002500	1	0.006250	0.002500	0.002500
394	-0.166667	-0.237374	0.002500	1	0.006250	0.002500	0.002500
395	-0.166667	-0.234848	0.002500	1	0.006250	0.002500	0.002500
396	-0.166667	-0.232323	0.002500	1	0.006250	0.002500	0.002500
397	-0.166667	-0.229798	0.002500	1	0.006250	0.002500	0.002500
398	-0.166667	-0.227273	0.002500	1	0.006250	0.002500	0.002500
399	-0.166667	-0.224747	0.002500	1	0.006250	0.002500	0.002500
400	-0.166667	-0.222222	0.002500	1	0.006250	0.002500	0.002500
401	-0.166667	-0.219697	0.002500	1	0.006250	0.002500	0.002500
402	-0.166667	-0.217172	0.002500	1	0.006250	0.002500	0.002500
403	-0.166667	-0.214646	0.002500	1	0.006250	0.002500	0.002500
404	-0.166667	-0.212121	0.002500	1	0.006250	0.002500	0.002500
405	-0.166667	-0.209596	0.002500	1	0.006250	0.002500	0.002500
406	-0.166667	-0.207071	0.002500	1	0.006250	0.002500	0.002500
407	-0.166667	-0.204545	0.002500	1	0.006250	0.002500	0.002500
408	-0.166667	-0.202020	0.002500	1	0.006250	0.002500	0.002500
409	-0.166667	-0.199495	0.002500	1	0.006250	0.002500	0.002500
410	-0.166667	-0.196970	0.002500	1	0.006250	0.002500	0.002500
411	-0.166667	-0.194444	0.002500	1	0.006250	0.002500	0.002500
412	-0.166667	-0.191919	0.002500	1	0.006250	0.002500	0.002500
413	-0.166667	-0.189394	0.002500	1	0.006250	0.002500	0.002500
414	-0.166667	-0.186869	0.002500	1	0.006250	0.002500	0.002500
415	-0.166667	-0.184343	0.002500	1	0.006250	0.002500	0.002500
416	-0.166667	-0.181818	0.002500	1	0.006250	0.002500	0.002500
417	-0.166667	-0.179293	0.002500	1	0.006250	0.002500	0.002500
418	-0.166667	-0.176768	0.002500	1	0.006250	0.002500	0.002500
419	-0.166667	-0.174242	0.002500	1	0.006250	0.002500	0.002500
420	-0.166667	-0.171717	0.002500	1	0.006250	0.002500	0.002500
421	-0.166667	-0.169192	0.002500	1	0.006250	0.002500	0.002500
422	-0.166667	-0.166667	0.002500	1	0.006250	0.002500	0.002500
423	-0.166667	-0.164141	0.002500	1	0.006250	0.002500	0.002500
424	-0.166667	-0.161616	0.002500	1	0.006250	0.002500	0.002500
425	-0.166667	-0.159091	0.002500	1	0.006250	0.002500	0.002500
426	-0.166667	-0.156566	0.002500	1	0.006250	0.002500	0.002500
427	-0.166667	-0.154040	0.002500	1	0.006250	0.002500	0.002500
428	-0.166667	-0.151515	0.002500	1	0.006250	0.002500	0.002500
429	-0.166667	-0.148990	0.002500	1	0.006250	0.002500	0.002500
430	-0.166667	-0.146465	0.002500	1	0.006250	0.002500	0.002500
431	-0.166667	-0.143939	0.002500	1	0.006250	0.002500	0.002500
432	-0.166667	-0.141414	0.002500	1	0.006250	0.002500	0.002500
433	-0.166667	-0.138889	0.002500	1	0.006250	0.002500	0.002500
434	-0.166667	-0.136364	0.002500	1	0.006250	0.002500	0.002500
435	-0.166667	-0.133838	0.002500	1	0.006250	0.002500	0.002500
436	-0.166667	-0.131313	0.002500	1	0.006250	0.002500	0.002500
437	-0.166667	-0.128788	0.002500	1	0.006250	0.002500	0.002500
438	-0.166667	-0.126263	0.002500	1	0.006250	0.002500	0.002500
439	-0.166667	-0.123737	0.002500	1	0.006250	0.002500	0.002500
440	-0.166667	-0.121212	0.002500	1	0.006250	0.002500	0.002500
441	-0.166667	-0.118687	0.002500	1	0.006250	0.002500	0.002500
442	-0.166667	-0.116162	0.002500	1	0.006250	0.002500	0.002500
443	-0.166667	-0.113636	0.002500	1	0.006250	0.002500	0.002500
444	-0.166667	-0.111111	0.002500	1	0.006250	0.002500	0.002500
445	-0.166667	-0.108586	0.002500	1	0.006250	0.002500	0.002500
446	-0.166667	-0.106061	0.002500	1	0.006250	0.002500	0.002500
447	-0.166667	-0.103535	0.002500	1	0.006250	0.002500	0.002500
448	-0.166667	-0.101010	0.002500	1	0.006250	0.002500	0.002500
449	-0.166667	-0.098485	0.002500	1	0.006250	0.002500	0.002500
450	-0.166667	-0.095960	0.002500	1	0.006250	0.002500	0.002500
451	-0.166667	-0.093434	0.002500	1	0.006250	0.002500	0.002500
452	-0.166667	-0.090909	0.002500	1	0.006250	0.002500	0.002500
453	-0.166667	-0.088384	0.002500	1	0.006250	0.002500	0.002500
454	-0.166667	-0.085859	0.002500	1	0.006250	0.002500	0.002500
455	-0.166667	-0.083333	0.002500	1	0.006250	0.002500	0.002500
456	-0.490000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
457	-0.486000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
458	-0.482000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
459	-0.478000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
460	-0.474000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
461	-0.470000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
462	-0.466000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
463	-0.462000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
464	-0.458000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
465	-0.454000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
466	-0.450000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
467	-0.446000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
468	-0.442000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
469	-0.438000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
470	-0.434000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
471	-0.430000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
472	-0.426000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
473	-0.422000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
474	-0.418000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
475	-0.414000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
476	-0.410000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
477	-0.406000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
478	-0.402000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
479	-0.398000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
480	-0.394000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
481	-0.390000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
482	-0.386000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
483	-0.382000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
484	-0.378000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
485	-0.374000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
486	-0.370000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
487	-0.366000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
488	-0.362000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
489	-0.358000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
490	-0.354000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
491	-0.350000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
492	-0.346000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
493	-0.342000	-0.075000	0.004000	0	0.016000	0.004000	0.004000
494	-0.490000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
495	-0.486000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
496	-0.482000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
497	-0.478000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
498	-0.474000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
499	-0.470000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
500	-0.466000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
501	-0.462000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
502	-0.458000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
503	-0.454000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
504	-0.450000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
505	-0.446000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
506	-0.442000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
507	-0.438000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
508	-0.434000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
509	-0.430000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
510	-0.426000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
511	-0.422000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
512	-0.418000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
513	-0.414000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
514	-0.410000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
515	-0.406000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
516	-0.402000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
517	-0.398000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
518	-0.394000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
519	-0.390000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
520	-0.386000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
521	-0.382000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
522	-0.378000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
523	-0.374000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
524	-0.370000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
525	-0.366000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
526	-0.362000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
527	-0.358000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
528	-0.354000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
529	-0.350000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
530	-0.346000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
531	-0.342000	-0.071000	0.004000	0	0.016000	0.004000	0.004000
532	-0.490000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
533	-0.486000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
534	-0.482000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
535	-0.478000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
536	-0.474000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
537	-0.470000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
538	-0.466000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
539	-0.462000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
540	-0.458000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
541	-0.454000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
542	-0.450000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
543	-0.446000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
544	-0.442000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
545	-0.438000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
546	-0.434000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
547	-0.430000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
548	-0.426000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
549	-0.422000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
550	-0.418000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
551	-0.414000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
552	-0.410000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
553	-0.406000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
554	-0.402000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
555	-0.398000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
556	-0.394000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
557	-0.390000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
558	-0.386000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
559	-0.382000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
560	-0.378000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
561	-0.374000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
562	-0.370000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
563	-0.366000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
564	-0.362000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
565	-0.358000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
566	-0.354000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
567	-0.350000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
568	-0.346000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
569	-0.342000	-0.067000	0.004000	0	0.016000	0.004000	0.004000
570	-0.490000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
571	-0.486000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
572	-0.482000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
573	-0.478000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
574	-0.474000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
575	-0.470000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
576	-0.466000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
577	-0.462000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
578	-0.458000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
579	-0.454000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
580	-0.450000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
581	-0.446000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
582	-0.442000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
583	-0.438000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
584	-0.434000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
585	-0.430000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
586	-0.426000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
587	-0.422000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
588	-0.418000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
589	-0.414000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
590	-0.410000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
591	-0.406000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
592	-0.402000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
593	-0.398000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
594	-0.394000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
595	-0.390000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
596	-0.386000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
597	-0.382000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
598	-0.378000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
599	-0.374000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
600	-0.370000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
601	-0.366000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
602	-0.362000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
603	-0.358000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
604	-0.354000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
605	-0.350000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
606	-0.346000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
607	-0.342000	-0.063000	0.004000	0	0.016000	0.004000	0.004000
608	-0.490000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
609	-0.486000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
610	-0.482000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
611	-0.478000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
612	-0.474000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
613	-0.470000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
614	-0.466000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
615	-0.462000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
616	-0.458000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
617	-0.454000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
618	-0.450000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
619	-0.446000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
620	-0.442000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
621	-0.438000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
622	-0.434000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
623	-0.430000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
624	-0.426000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
625	-0.422000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
626	-0.418000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
627	-0.414000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
628	-0.410000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
629	-0.406000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
630	-0.402000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
631	-0.398000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
632	-0.394000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
633	-0.390000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
634	-0.386000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
635	-0.382000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
636	-0.378000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
637	-0.374000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
638	-0.370000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
639	-0.366000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
640	-0.362000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
641	-0.358000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
642	-0.354000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
643	-0.350000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
644	-0.346000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
645	-0.342000	-0.059000	0.004000	0	0.016000	0.004000	0.004000
646	-0.490000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
647	-0.486000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
648	-0.482000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
649	-0.478000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
650	-0.474000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
651	-0.470000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
652	-0.466000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
653	-0.462000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
654	-0.458000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
655	-0.454000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
656	-0.450000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
657	-0.446000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
658	-0.442000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
659	-0.438000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
660	-0.434000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
661	-0.430000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
662	-0.426000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
663	-0.422000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
664	-0.418000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
665	-0.414000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
666	-0.410000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
667	-0.406000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
668	-0.402000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
669	-0.398000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
670	-0.394000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
671	-0.390000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
672	-0.386000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
673	-0.382000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
674	-0.378000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
675	-0.374000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
676	-0.370000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
677	-0.366000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
678	-0.362000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
679	-0.358000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
680	-0.354000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
681	-0.350000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
682	-0.346000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
683	-0.342000	-0.055000	0.004000	0	0.016000	0.004000	0.004000
684	-0.490000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
685	-0.486000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
686	-0.482000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
687	-0.478000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
688	-0.474000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
689	-0.470000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
690	-0.466000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
691	-0.462000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
692	-0.458000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
693	-0.454000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
694	-0.450000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
695	-0.446000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
696	-0.442000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
697	-0.438000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
698	-0.434000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
699	-0.430000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
700	-0.426000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
701	-0.422000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
702	-0.418000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
703	-0.414000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
704	-0.410000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
705	-0.406000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
706	-0.402000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
707	-0.398000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
708	-0.394000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
709	-0.390000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
710	-0.386000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
711	-0.382000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
712	-0.378000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
713	-0.374000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
714	-0.370000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
715	-0.366000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
716	-0.362000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
717	-0.358000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
718	-0.354000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
719	-0.350000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
720	-0.346000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
721	-0.342000	-0.051000	0.004000	0	0.016000	0.004000	0.004000
722	-0.490000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
723	-0.486000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
724	-0.482000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
725	-0.478000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
726	-0.474000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
727	-0.470000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
728	-0.466000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
729	-0.462000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
730	-0.458000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
731	-0.454000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
732	-0.450000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
733	-0.446000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
734	-0.442000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
735	-0.438000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
736	-0.434000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
737	-0.430000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
738	-0.426000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
739	-0.422000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
740	-0.418000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
741	-0.414000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
742	-0.410000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
743	-0.406000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
744	-0.402000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
745	-0.398000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
746	-0.394000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
747	-0.390000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
748	-0.386000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
749	-0.382000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
750	-0.378000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
751	-0.374000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
752	-0.370000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
753	-0.366000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
754	-0.362000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
755	-0.358000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
756	-0.354000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
757	-0.350000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
758	-0.346000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
759	-0.342000	-0.047000	0.004000	0	0.016000	0.004000	0.004000
760	-0.490000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
761	-0.486000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
762	-0.482000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
763	-0.478000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
764	-0.474000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
765	-0.470000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
766	-0.466000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
767	-0.462000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
768	-0.458000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
769	-0.454000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
770	-0.450000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
771	-0.446000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
772	-0.442000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
773	-0.438000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
774	-0.434000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
775	-0.430000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
776	-0.426000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
777	-0.422000	-0.043000	0.004000	0	0.016000	0.004000	0.004000
